Id,VN30F1M,len,datetime,open,high,low,close,volume,openinterest,CompareOHLCV,len,datetime,datetime,Value,len,value,Broker,len,cash,value,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown,BuySell,len,buy,sell
951,VN30F1M,951,2020-05-26 02:00:00,790.0,792.0,788.1,789.0,19194.0,,CompareOHLCV,951,,737571.0833333334,Value,951,1932575000.0000005,Broker,951,1932574930.0000005,1932575000.0000005,Trades - Net Profit/Loss,951,,,DrawDown,951,7.409714200570781,12.665865767793717,BuySell,951,,
952,VN30F1M,952,2020-05-26 02:30:00,789.5,792.2,789.2,790.0,18135.0,,CompareOHLCV,952,,737571.1041666666,Value,952,1928480000.0000005,Broker,952,1928480000.0000005,1928480000.0000005,Trades - Net Profit/Loss,952,,-88206999.99999984,DrawDown,952,7.605906959117623,12.665865767793717,BuySell,952,789.5,
953,VN30F1M,953,2020-05-26 03:00:00,789.9,793.3,789.8,792.0,16161.0,,CompareOHLCV,953,,737571.125,Value,953,1928480000.0000005,Broker,953,1928480000.0000005,1928480000.0000005,Trades - Net Profit/Loss,953,,,DrawDown,953,7.605906959117623,12.665865767793717,BuySell,953,,
954,VN30F1M,954,2020-05-26 03:30:00,791.9,796.3,789.8,794.9,27316.0,,CompareOHLCV,954,,737571.1458333334,Value,954,1928480000.0000005,Broker,954,1928480000.0000005,1928480000.0000005,Trades - Net Profit/Loss,954,,,DrawDown,954,7.605906959117623,12.665865767793717,BuySell,954,,
955,VN30F1M,955,2020-05-26 04:00:00,795.0,797.6,793.7,795.8,22616.0,,CompareOHLCV,955,,737571.1666666666,Value,955,1933485000.0000002,Broker,955,1933484930.0000002,1933485000.0000002,Trades - Net Profit/Loss,955,,,DrawDown,955,7.366115809782605,12.665865767793717,BuySell,955,795.0,
956,VN30F1M,956,2020-05-26 04:30:00,796.0,796.0,795.9,795.9,36.0,,CompareOHLCV,956,,737571.1875,Value,956,1934185000.0000005,Broker,956,1934184930.0000005,1934185000.0000005,Trades - Net Profit/Loss,956,,,DrawDown,956,7.332578586099373,12.665865767793717,BuySell,956,,
957,VN30F1M,957,2020-05-26 06:00:00,796.2,798.2,795.0,795.4,19306.0,,CompareOHLCV,957,,737571.25,Value,957,1930685000.0000005,Broker,957,1930684930.0000005,1930685000.0000005,Trades - Net Profit/Loss,957,,,DrawDown,957,7.500264704515477,12.665865767793717,BuySell,957,,
958,VN30F1M,958,2020-05-26 06:30:00,795.2,801.7,794.6,801.5,25603.0,,CompareOHLCV,958,,737571.2708333334,Value,958,1973385000.0000007,Broker,958,1973384930.0000007,1973385000.0000007,Trades - Net Profit/Loss,958,,,DrawDown,958,5.454494059838996,12.665865767793717,BuySell,958,,
959,VN30F1M,959,2020-05-26 07:00:00,801.9,808.5,800.0,808.5,27489.0,,CompareOHLCV,959,,737571.2916666666,Value,959,1975590000.0000005,Broker,959,1975590000.0000005,1975590000.0000005,Trades - Net Profit/Loss,959,47109999.99999984,,DrawDown,959,5.348851805236863,12.665865767793717,BuySell,959,,801.9
960,VN30F1M,960,2020-05-26 07:30:00,808.9,809.4,808.3,809.4,5661.0,,CompareOHLCV,960,,737571.3125,Value,960,1975590000.0000005,Broker,960,1975590000.0000005,1975590000.0000005,Trades - Net Profit/Loss,960,,,DrawDown,960,5.348851805236863,12.665865767793717,BuySell,960,,
961,VN30F1M,961,2020-05-27 02:00:00,811.0,812.8,809.2,810.0,16254.0,,CompareOHLCV,961,,737572.0833333334,Value,961,1975590000.0000005,Broker,961,1975590000.0000005,1975590000.0000005,Trades - Net Profit/Loss,961,,,DrawDown,961,5.348851805236863,12.665865767793717,BuySell,961,,
962,VN30F1M,962,2020-05-27 02:30:00,809.6,810.9,804.3,807.0,24087.0,,CompareOHLCV,962,,737572.1041666666,Value,962,1975590000.0000005,Broker,962,1975590000.0000005,1975590000.0000005,Trades - Net Profit/Loss,962,,,DrawDown,962,5.348851805236863,12.665865767793717,BuySell,962,,
963,VN30F1M,963,2020-05-27 03:00:00,806.9,810.7,806.7,808.6,21947.0,,CompareOHLCV,963,,737572.125,Value,963,1975590000.0000005,Broker,963,1975590000.0000005,1975590000.0000005,Trades - Net Profit/Loss,963,,,DrawDown,963,5.348851805236863,12.665865767793717,BuySell,963,,
964,VN30F1M,964,2020-05-27 03:30:00,808.5,811.6,806.7,807.9,21432.0,,CompareOHLCV,964,,737572.1458333334,Value,964,1975590000.0000005,Broker,964,1975590000.0000005,1975590000.0000005,Trades - Net Profit/Loss,964,,,DrawDown,964,5.348851805236863,12.665865767793717,BuySell,964,,
965,VN30F1M,965,2020-05-27 04:00:00,807.9,810.5,804.8,805.5,20999.0,,CompareOHLCV,965,,737572.1666666666,Value,965,1975590000.0000005,Broker,965,1975590000.0000005,1975590000.0000005,Trades - Net Profit/Loss,965,,,DrawDown,965,5.348851805236863,12.665865767793717,BuySell,965,,
966,VN30F1M,966,2020-05-27 04:30:00,805.5,805.5,805.4,805.4,80.0,,CompareOHLCV,966,,737572.1875,Value,966,1975590000.0000005,Broker,966,1975590000.0000005,1975590000.0000005,Trades - Net Profit/Loss,966,,,DrawDown,966,5.348851805236863,12.665865767793717,BuySell,966,,
967,VN30F1M,967,2020-05-27 06:00:00,805.2,805.2,796.0,798.2,30418.0,,CompareOHLCV,967,,737572.25,Value,967,1975590000.0000005,Broker,967,1975590000.0000005,1975590000.0000005,Trades - Net Profit/Loss,967,,,DrawDown,967,5.348851805236863,12.665865767793717,BuySell,967,,
968,VN30F1M,968,2020-05-27 06:30:00,798.5,802.2,794.2,795.0,33608.0,,CompareOHLCV,968,,737572.2708333334,Value,968,1975590000.0000005,Broker,968,1975590000.0000005,1975590000.0000005,Trades - Net Profit/Loss,968,,,DrawDown,968,5.348851805236863,12.665865767793717,BuySell,968,,
969,VN30F1M,969,2020-05-27 07:00:00,794.8,798.7,781.1,782.0,33952.0,,CompareOHLCV,969,,737572.2916666666,Value,969,2064595000.0000002,Broker,969,2064594930.0000002,2064595000.0000002,Trades - Net Profit/Loss,969,,,DrawDown,969,1.0845938139153493,12.665865767793717,BuySell,969,,794.8
970,VN30F1M,970,2020-05-27 07:30:00,781.6,782.9,781.1,782.9,3951.0,,CompareOHLCV,970,,737572.3125,Value,970,2058295000.0000005,Broker,970,2058294930.0000005,2058295000.0000005,Trades - Net Profit/Loss,970,,,DrawDown,970,1.386428827064325,12.665865767793717,BuySell,970,,
971,VN30F1M,971,2020-05-28 02:00:00,787.5,792.0,786.5,789.6,20938.0,,CompareOHLCV,971,,737573.0833333334,Value,971,2011178000.0000002,Broker,971,2011177930.0000002,2011178000.0000002,Trades - Net Profit/Loss,971,,,DrawDown,971,3.6438193531819283,12.665865767793717,BuySell,971,,
972,VN30F1M,972,2020-05-28 02:30:00,789.6,794.7,787.6,793.0,26895.0,,CompareOHLCV,972,,737573.1041666666,Value,972,2010583000.0000002,Broker,972,2010583000.0000002,2010583000.0000002,Trades - Net Profit/Loss,972,34992999.99999952,,DrawDown,972,3.672325993312666,12.665865767793717,BuySell,972,789.6,
973,VN30F1M,973,2020-05-28 03:00:00,793.0,796.5,792.0,795.2,19174.0,,CompareOHLCV,973,,737573.125,Value,973,2010583000.0000002,Broker,973,2010583000.0000002,2010583000.0000002,Trades - Net Profit/Loss,973,,,DrawDown,973,3.672325993312666,12.665865767793717,BuySell,973,,
974,VN30F1M,974,2020-05-28 03:30:00,795.1,795.5,789.8,794.5,32504.0,,CompareOHLCV,974,,737573.1458333334,Value,974,2010583000.0000002,Broker,974,2010583000.0000002,2010583000.0000002,Trades - Net Profit/Loss,974,,,DrawDown,974,3.672325993312666,12.665865767793717,BuySell,974,,
975,VN30F1M,975,2020-05-28 04:00:00,794.5,794.5,781.6,782.2,29062.0,,CompareOHLCV,975,,737573.1666666666,Value,975,2010583000.0000002,Broker,975,2010583000.0000002,2010583000.0000002,Trades - Net Profit/Loss,975,,,DrawDown,975,3.672325993312666,12.665865767793717,BuySell,975,,
976,VN30F1M,976,2020-05-28 04:30:00,782.2,782.7,782.2,782.7,69.0,,CompareOHLCV,976,,737573.1875,Value,976,2010583000.0000002,Broker,976,2010583000.0000002,2010583000.0000002,Trades - Net Profit/Loss,976,,,DrawDown,976,3.672325993312666,12.665865767793717,BuySell,976,,
977,VN30F1M,977,2020-05-28 06:00:00,788.0,794.5,785.0,790.7,32357.0,,CompareOHLCV,977,,737573.25,Value,977,2010583000.0000002,Broker,977,2010583000.0000002,2010583000.0000002,Trades - Net Profit/Loss,977,,,DrawDown,977,3.672325993312666,12.665865767793717,BuySell,977,,
978,VN30F1M,978,2020-05-28 06:30:00,791.0,793.5,782.2,782.4,31866.0,,CompareOHLCV,978,,737573.2708333334,Value,978,2010583000.0000002,Broker,978,2010583000.0000002,2010583000.0000002,Trades - Net Profit/Loss,978,,,DrawDown,978,3.672325993312666,12.665865767793717,BuySell,978,,
979,VN30F1M,979,2020-05-28 07:00:00,782.5,785.8,779.0,783.0,33846.0,,CompareOHLCV,979,,737573.2916666666,Value,979,2010583000.0000002,Broker,979,2010583000.0000002,2010583000.0000002,Trades - Net Profit/Loss,979,,,DrawDown,979,3.672325993312666,12.665865767793717,BuySell,979,,
980,VN30F1M,980,2020-05-28 07:30:00,783.0,790.0,783.0,790.0,5063.0,,CompareOHLCV,980,,737573.3125,Value,980,2010583000.0000002,Broker,980,2010583000.0000002,2010583000.0000002,Trades - Net Profit/Loss,980,,,DrawDown,980,3.672325993312666,12.665865767793717,BuySell,980,,
981,VN30F1M,981,2020-05-29 02:00:00,785.4,787.9,781.2,784.2,22165.0,,CompareOHLCV,981,,737574.0833333334,Value,981,2010583000.0000002,Broker,981,2010583000.0000002,2010583000.0000002,Trades - Net Profit/Loss,981,,,DrawDown,981,3.672325993312666,12.665865767793717,BuySell,981,,
982,VN30F1M,982,2020-05-29 02:30:00,784.2,785.9,782.8,784.8,17471.0,,CompareOHLCV,982,,737574.1041666666,Value,982,2010583000.0000002,Broker,982,2010583000.0000002,2010583000.0000002,Trades - Net Profit/Loss,982,,,DrawDown,982,3.672325993312666,12.665865767793717,BuySell,982,,
983,VN30F1M,983,2020-05-29 03:00:00,784.8,785.7,782.2,783.3,16412.0,,CompareOHLCV,983,,737574.125,Value,983,2010583000.0000002,Broker,983,2010583000.0000002,2010583000.0000002,Trades - Net Profit/Loss,983,,,DrawDown,983,3.672325993312666,12.665865767793717,BuySell,983,,
984,VN30F1M,984,2020-05-29 03:30:00,783.1,783.2,776.4,779.7,27212.0,,CompareOHLCV,984,,737574.1458333334,Value,984,2010583000.0000002,Broker,984,2010583000.0000002,2010583000.0000002,Trades - Net Profit/Loss,984,,,DrawDown,984,3.672325993312666,12.665865767793717,BuySell,984,,
985,VN30F1M,985,2020-05-29 04:00:00,779.7,782.0,777.5,781.5,19269.0,,CompareOHLCV,985,,737574.1666666666,Value,985,2010583000.0000002,Broker,985,2010583000.0000002,2010583000.0000002,Trades - Net Profit/Loss,985,,,DrawDown,985,3.672325993312666,12.665865767793717,BuySell,985,,
986,VN30F1M,986,2020-05-29 04:30:00,781.2,781.2,781.2,781.2,22.0,,CompareOHLCV,986,,737574.1875,Value,986,2010583000.0000002,Broker,986,2010583000.0000002,2010583000.0000002,Trades - Net Profit/Loss,986,,,DrawDown,986,3.672325993312666,12.665865767793717,BuySell,986,,
987,VN30F1M,987,2020-05-29 06:00:00,783.0,784.0,778.6,782.6,21247.0,,CompareOHLCV,987,,737574.25,Value,987,2010583000.0000002,Broker,987,2010583000.0000002,2010583000.0000002,Trades - Net Profit/Loss,987,,,DrawDown,987,3.672325993312666,12.665865767793717,BuySell,987,,
988,VN30F1M,988,2020-05-29 06:30:00,782.7,785.6,780.2,783.0,21999.0,,CompareOHLCV,988,,737574.2708333334,Value,988,2010583000.0000002,Broker,988,2010583000.0000002,2010583000.0000002,Trades - Net Profit/Loss,988,,,DrawDown,988,3.672325993312666,12.665865767793717,BuySell,988,,
989,VN30F1M,989,2020-05-29 07:00:00,783.0,792.8,782.3,791.0,29586.0,,CompareOHLCV,989,,737574.2916666666,Value,989,2010583000.0000002,Broker,989,2010583000.0000002,2010583000.0000002,Trades - Net Profit/Loss,989,,,DrawDown,989,3.672325993312666,12.665865767793717,BuySell,989,,
990,VN30F1M,990,2020-05-29 07:30:00,790.5,790.5,785.0,785.0,5772.0,,CompareOHLCV,990,,737574.3125,Value,990,2010583000.0000002,Broker,990,2010583000.0000002,2010583000.0000002,Trades - Net Profit/Loss,990,,,DrawDown,990,3.672325993312666,12.665865767793717,BuySell,990,,
991,VN30F1M,991,2020-06-01 02:00:00,794.2,797.3,793.5,796.0,12871.0,,CompareOHLCV,991,,737577.0833333334,Value,991,2010583000.0000002,Broker,991,2010583000.0000002,2010583000.0000002,Trades - Net Profit/Loss,991,,,DrawDown,991,3.672325993312666,12.665865767793717,BuySell,991,,
992,VN30F1M,992,2020-06-01 02:30:00,796.0,798.7,795.4,796.7,14287.0,,CompareOHLCV,992,,737577.1041666666,Value,992,2010583000.0000002,Broker,992,2010583000.0000002,2010583000.0000002,Trades - Net Profit/Loss,992,,,DrawDown,992,3.672325993312666,12.665865767793717,BuySell,992,,
993,VN30F1M,993,2020-06-01 03:00:00,796.6,799.4,795.3,798.3,17662.0,,CompareOHLCV,993,,737577.125,Value,993,2021887999.9999998,Broker,993,2021887929.9999998,2021887999.9999998,Trades - Net Profit/Loss,993,,,DrawDown,993,3.1306998308286733,12.665865767793717,BuySell,993,796.6,
994,VN30F1M,994,2020-06-01 03:30:00,798.3,800.0,795.6,799.0,16133.0,,CompareOHLCV,994,,737577.1458333334,Value,994,2026788000.0,Broker,994,2026787930.0,2026788000.0,Trades - Net Profit/Loss,994,,,DrawDown,994,2.895939265046116,12.665865767793717,BuySell,994,,
995,VN30F1M,995,2020-06-01 04:00:00,798.9,801.5,798.0,800.0,14361.0,,CompareOHLCV,995,,737577.1666666666,Value,995,2033788000.0,Broker,995,2033787930.0,2033788000.0,Trades - Net Profit/Loss,995,,,DrawDown,995,2.560567028213908,12.665865767793717,BuySell,995,,
996,VN30F1M,996,2020-06-01 04:30:00,800.2,800.5,800.2,800.5,155.0,,CompareOHLCV,996,,737577.1875,Value,996,2037288000.0,Broker,996,2037287930.0,2037288000.0,Trades - Net Profit/Loss,996,,,DrawDown,996,2.392880909797804,12.665865767793717,BuySell,996,,
997,VN30F1M,997,2020-06-01 06:00:00,800.3,804.5,800.0,804.1,16190.0,,CompareOHLCV,997,,737577.25,Value,997,2062488000.0000002,Broker,997,2062487930.0000002,2062488000.0000002,Trades - Net Profit/Loss,997,,,DrawDown,997,1.1855408572018438,12.665865767793717,BuySell,997,,
998,VN30F1M,998,2020-06-01 06:30:00,804.2,808.5,803.3,807.1,20941.0,,CompareOHLCV,998,,737577.2708333334,Value,998,2083488000.0000002,Broker,998,2083487930.0000002,2083488000.0000002,Trades - Net Profit/Loss,998,,,DrawDown,998,0.17942414670521986,12.665865767793717,BuySell,998,,
999,VN30F1M,999,2020-06-01 07:00:00,807.4,811.9,805.3,811.3,28339.0,,CompareOHLCV,999,,737577.2916666666,Value,999,2112887999.9999998,Broker,999,2112887929.9999998,2112887999.9999998,Trades - Net Profit/Loss,999,,,DrawDown,999,0.0,12.665865767793717,BuySell,999,,
1000,VN30F1M,1000,2020-06-01 07:30:00,811.5,811.5,811.0,811.0,4610.0,,CompareOHLCV,1000,,737577.3125,Value,1000,2110788000.0,Broker,1000,2110787930.0,2110788000.0,Trades - Net Profit/Loss,1000,,,DrawDown,1000,0.09939002919226016,12.665865767793717,BuySell,1000,,
1001,VN30F1M,1001,2020-06-02 02:00:00,813.6,815.0,810.0,811.1,18693.0,,CompareOHLCV,1001,,737578.0833333334,Value,1001,2111271000.0000002,Broker,1001,2111270930.0000002,2111271000.0000002,Trades - Net Profit/Loss,1001,,,DrawDown,1001,0.07653032247802645,12.665865767793717,BuySell,1001,,
1002,VN30F1M,1002,2020-06-02 02:30:00,811.2,811.2,806.7,808.4,24962.0,,CompareOHLCV,1002,,737578.1041666666,Value,1002,2092371000.0,Broker,1002,2092370930.0,2092371000.0,Trades - Net Profit/Loss,1002,,,DrawDown,1002,0.9710405852084807,12.665865767793717,BuySell,1002,,
1003,VN30F1M,1003,2020-06-02 03:00:00,808.3,809.7,804.4,804.9,22859.0,,CompareOHLCV,1003,,737578.125,Value,1003,2067871000.0,Broker,1003,2067870930.0,2067871000.0,Trades - Net Profit/Loss,1003,,,DrawDown,1003,2.130590925784981,12.665865767793717,BuySell,1003,,
1004,VN30F1M,1004,2020-06-02 03:30:00,804.8,809.1,803.6,808.3,21773.0,,CompareOHLCV,1004,,737578.1458333334,Value,1004,2091670999.9999998,Broker,1004,2091670929.9999998,2091670999.9999998,Trades - Net Profit/Loss,1004,,,DrawDown,1004,1.0041705949392492,12.665865767793717,BuySell,1004,,
1005,VN30F1M,1005,2020-06-02 04:00:00,808.4,812.4,808.3,809.8,24068.0,,CompareOHLCV,1005,,737578.1666666666,Value,1005,2091776000.0,Broker,1005,2091776000.0,2091776000.0,Trades - Net Profit/Loss,1005,81192999.99999969,,DrawDown,1005,0.9992010934796243,12.665865767793717,BuySell,1005,,808.4
1006,VN30F1M,1006,2020-06-02 04:30:00,809.8,809.9,809.4,809.4,79.0,,CompareOHLCV,1006,,737578.1875,Value,1006,2091776000.0,Broker,1006,2091776000.0,2091776000.0,Trades - Net Profit/Loss,1006,,,DrawDown,1006,0.9992010934796243,12.665865767793717,BuySell,1006,,
1007,VN30F1M,1007,2020-06-02 06:00:00,810.2,814.7,809.7,813.3,24040.0,,CompareOHLCV,1007,,737578.25,Value,1007,2091776000.0,Broker,1007,2091776000.0,2091776000.0,Trades - Net Profit/Loss,1007,,,DrawDown,1007,0.9992010934796243,12.665865767793717,BuySell,1007,,
1008,VN30F1M,1008,2020-06-02 06:30:00,813.7,814.0,803.4,803.8,32973.0,,CompareOHLCV,1008,,737578.2708333334,Value,1008,2091776000.0,Broker,1008,2091776000.0,2091776000.0,Trades - Net Profit/Loss,1008,,,DrawDown,1008,0.9992010934796243,12.665865767793717,BuySell,1008,,
1009,VN30F1M,1009,2020-06-02 07:00:00,804.0,806.9,801.0,803.7,28548.0,,CompareOHLCV,1009,,737578.2916666666,Value,1009,2091776000.0,Broker,1009,2091776000.0,2091776000.0,Trades - Net Profit/Loss,1009,,,DrawDown,1009,0.9992010934796243,12.665865767793717,BuySell,1009,,
1010,VN30F1M,1010,2020-06-02 07:30:00,803.9,808.1,803.7,808.1,7839.0,,CompareOHLCV,1010,,737578.3125,Value,1010,2091776000.0,Broker,1010,2091776000.0,2091776000.0,Trades - Net Profit/Loss,1010,,,DrawDown,1010,0.9992010934796243,12.665865767793717,BuySell,1010,,
1011,VN30F1M,1011,2020-06-03 02:00:00,815.0,817.9,814.0,816.6,28384.0,,CompareOHLCV,1011,,737579.0833333334,Value,1011,2091776000.0,Broker,1011,2091776000.0,2091776000.0,Trades - Net Profit/Loss,1011,,,DrawDown,1011,0.9992010934796243,12.665865767793717,BuySell,1011,,
1012,VN30F1M,1012,2020-06-03 02:30:00,816.7,819.9,815.0,815.6,27706.0,,CompareOHLCV,1012,,737579.1041666666,Value,1012,2091776000.0,Broker,1012,2091776000.0,2091776000.0,Trades - Net Profit/Loss,1012,,,DrawDown,1012,0.9992010934796243,12.665865767793717,BuySell,1012,,
1013,VN30F1M,1013,2020-06-03 03:00:00,815.7,816.5,811.8,815.9,26407.0,,CompareOHLCV,1013,,737579.125,Value,1013,2091776000.0,Broker,1013,2091776000.0,2091776000.0,Trades - Net Profit/Loss,1013,,,DrawDown,1013,0.9992010934796243,12.665865767793717,BuySell,1013,,
1014,VN30F1M,1014,2020-06-03 03:30:00,815.9,818.2,814.1,816.2,21234.0,,CompareOHLCV,1014,,737579.1458333334,Value,1014,2091776000.0,Broker,1014,2091776000.0,2091776000.0,Trades - Net Profit/Loss,1014,,,DrawDown,1014,0.9992010934796243,12.665865767793717,BuySell,1014,,
1015,VN30F1M,1015,2020-06-03 04:00:00,816.3,819.4,814.6,818.5,19863.0,,CompareOHLCV,1015,,737579.1666666666,Value,1015,2091776000.0,Broker,1015,2091776000.0,2091776000.0,Trades - Net Profit/Loss,1015,,,DrawDown,1015,0.9992010934796243,12.665865767793717,BuySell,1015,,
1016,VN30F1M,1016,2020-06-03 04:30:00,818.5,818.9,818.5,818.9,87.0,,CompareOHLCV,1016,,737579.1875,Value,1016,2091776000.0,Broker,1016,2091776000.0,2091776000.0,Trades - Net Profit/Loss,1016,,,DrawDown,1016,0.9992010934796243,12.665865767793717,BuySell,1016,,
1017,VN30F1M,1017,2020-06-03 06:00:00,820.0,821.0,816.1,817.4,22524.0,,CompareOHLCV,1017,,737579.25,Value,1017,2091776000.0,Broker,1017,2091776000.0,2091776000.0,Trades - Net Profit/Loss,1017,,,DrawDown,1017,0.9992010934796243,12.665865767793717,BuySell,1017,,
1018,VN30F1M,1018,2020-06-03 06:30:00,817.4,817.4,813.7,813.9,25145.0,,CompareOHLCV,1018,,737579.2708333334,Value,1018,2091776000.0,Broker,1018,2091776000.0,2091776000.0,Trades - Net Profit/Loss,1018,,,DrawDown,1018,0.9992010934796243,12.665865767793717,BuySell,1018,,
1019,VN30F1M,1019,2020-06-03 07:00:00,813.6,818.9,812.6,818.6,27784.0,,CompareOHLCV,1019,,737579.2916666666,Value,1019,2091776000.0,Broker,1019,2091776000.0,2091776000.0,Trades - Net Profit/Loss,1019,,,DrawDown,1019,0.9992010934796243,12.665865767793717,BuySell,1019,,
1020,VN30F1M,1020,2020-06-03 07:30:00,818.5,819.0,818.5,819.0,4889.0,,CompareOHLCV,1020,,737579.3125,Value,1020,2091776000.0,Broker,1020,2091776000.0,2091776000.0,Trades - Net Profit/Loss,1020,,,DrawDown,1020,0.9992010934796243,12.665865767793717,BuySell,1020,,
1021,VN30F1M,1021,2020-06-04 02:00:00,820.7,822.3,820.2,820.5,14677.0,,CompareOHLCV,1021,,737580.0833333334,Value,1021,2091776000.0,Broker,1021,2091776000.0,2091776000.0,Trades - Net Profit/Loss,1021,,,DrawDown,1021,0.9992010934796243,12.665865767793717,BuySell,1021,,
1022,VN30F1M,1022,2020-06-04 02:30:00,820.5,820.9,818.1,818.7,14878.0,,CompareOHLCV,1022,,737580.1041666666,Value,1022,2091776000.0,Broker,1022,2091776000.0,2091776000.0,Trades - Net Profit/Loss,1022,,,DrawDown,1022,0.9992010934796243,12.665865767793717,BuySell,1022,,
1023,VN30F1M,1023,2020-06-04 03:00:00,818.9,820.8,818.6,820.2,10859.0,,CompareOHLCV,1023,,737580.125,Value,1023,2091776000.0,Broker,1023,2091776000.0,2091776000.0,Trades - Net Profit/Loss,1023,,,DrawDown,1023,0.9992010934796243,12.665865767793717,BuySell,1023,,
1024,VN30F1M,1024,2020-06-04 03:30:00,820.1,820.5,817.1,817.8,14717.0,,CompareOHLCV,1024,,737580.1458333334,Value,1024,2091776000.0,Broker,1024,2091776000.0,2091776000.0,Trades - Net Profit/Loss,1024,,,DrawDown,1024,0.9992010934796243,12.665865767793717,BuySell,1024,,
1025,VN30F1M,1025,2020-06-04 04:00:00,817.7,819.5,816.8,818.5,15654.0,,CompareOHLCV,1025,,737580.1666666666,Value,1025,2091776000.0,Broker,1025,2091776000.0,2091776000.0,Trades - Net Profit/Loss,1025,,,DrawDown,1025,0.9992010934796243,12.665865767793717,BuySell,1025,,
1026,VN30F1M,1026,2020-06-04 04:30:00,818.8,818.8,818.7,818.7,78.0,,CompareOHLCV,1026,,737580.1875,Value,1026,2091776000.0,Broker,1026,2091776000.0,2091776000.0,Trades - Net Profit/Loss,1026,,,DrawDown,1026,0.9992010934796243,12.665865767793717,BuySell,1026,,
1027,VN30F1M,1027,2020-06-04 06:00:00,818.4,820.7,818.0,819.5,14527.0,,CompareOHLCV,1027,,737580.25,Value,1027,2091776000.0,Broker,1027,2091776000.0,2091776000.0,Trades - Net Profit/Loss,1027,,,DrawDown,1027,0.9992010934796243,12.665865767793717,BuySell,1027,,
1028,VN30F1M,1028,2020-06-04 06:30:00,819.3,820.3,816.8,817.1,17420.0,,CompareOHLCV,1028,,737580.2708333334,Value,1028,2091776000.0,Broker,1028,2091776000.0,2091776000.0,Trades - Net Profit/Loss,1028,,,DrawDown,1028,0.9992010934796243,12.665865767793717,BuySell,1028,,
1029,VN30F1M,1029,2020-06-04 07:00:00,817.3,817.8,813.3,815.0,23874.0,,CompareOHLCV,1029,,737580.2916666666,Value,1029,2091776000.0,Broker,1029,2091776000.0,2091776000.0,Trades - Net Profit/Loss,1029,,,DrawDown,1029,0.9992010934796243,12.665865767793717,BuySell,1029,,
