Id,VN30F1M,len,datetime,open,high,low,close,volume,openinterest,volImbalance,len,datetime,datetime,Value,len,value,Broker,len,cash,value,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown,BuySell,len,buy,sell
372,VN30F1M,372,2020-04-23 03:00:00,689.7,689.7,681.2,683.8,68092.0,,volImbalance,372,,737538.125,Value,372,2271896500.0000005,Broker,372,2271896430.0000005,2271896500.0000005,Trades - Net Profit/Loss,372,,,DrawDown,372,1.0240469808671693,32.659232429819895,BuySell,372,,
373,VN30F1M,373,2020-04-23 04:00:00,684.0,685.5,680.6,685.5,28821.0,,volImbalance,373,,737538.1666666666,Value,373,2259996500.0,Broker,373,2259996430.0,2259996500.0,Trades - Net Profit/Loss,373,,,DrawDown,373,1.5424745768988228,32.659232429819895,BuySell,373,,
374,VN30F1M,374,2020-04-23 06:00:00,686.9,690.0,683.0,688.2,75318.0,,volImbalance,374,,737538.25,Value,374,2241096499.9999995,Broker,374,2241096429.9999995,2241096499.9999995,Trades - Net Profit/Loss,374,,,DrawDown,374,2.3658595823608484,32.659232429819895,BuySell,374,,
375,VN30F1M,375,2020-04-23 07:00:00,688.1,688.1,678.9,678.9,38703.0,,volImbalance,375,,737538.2916666666,Value,375,2306196500.0,Broker,375,2306196430.0,2306196500.0,Trades - Net Profit/Loss,375,,,DrawDown,375,0.0,32.659232429819895,BuySell,375,,
376,VN30F1M,376,2020-04-24 02:00:00,680.0,682.8,675.0,678.1,46490.0,,volImbalance,376,,737539.0833333334,Value,376,2311579499.9999995,Broker,376,2311579429.9999995,2311579499.9999995,Trades - Net Profit/Loss,376,,,DrawDown,376,0.0,32.659232429819895,BuySell,376,,
377,VN30F1M,377,2020-04-24 03:00:00,678.2,684.4,677.5,683.5,41345.0,,volImbalance,377,,737539.125,Value,377,2273779499.9999995,Broker,377,2273779429.9999995,2273779499.9999995,Trades - Net Profit/Loss,377,,,DrawDown,377,1.6352455106995025,32.659232429819895,BuySell,377,,
378,VN30F1M,378,2020-04-24 04:00:00,683.5,687.5,682.3,687.5,33850.0,,volImbalance,378,,737539.1666666666,Value,378,2245779499.9999995,Broker,378,2245779429.9999995,2245779499.9999995,Trades - Net Profit/Loss,378,,,DrawDown,378,2.846538481588023,32.659232429819895,BuySell,378,,
379,VN30F1M,379,2020-04-24 06:00:00,687.4,690.5,682.5,689.0,65407.0,,volImbalance,379,,737539.25,Value,379,2256489499.9999995,Broker,379,2256489429.9999995,2256489499.9999995,Trades - Net Profit/Loss,379,166263999.99999976,,DrawDown,379,2.3832189202231637,32.659232429819895,BuySell,379,687.4,
380,VN30F1M,380,2020-04-24 07:00:00,689.0,698.3,688.2,697.1,46286.0,,volImbalance,380,,737539.2916666666,Value,380,2313189499.9999995,Broker,380,2313189429.9999995,2313189499.9999995,Trades - Net Profit/Loss,380,,,DrawDown,380,0.0,32.659232429819895,BuySell,380,,
381,VN30F1M,381,2020-04-27 02:00:00,706.9,710.0,701.6,702.0,39269.0,,volImbalance,381,,737542.0833333334,Value,381,2363690999.9999995,Broker,381,2363690964.9999995,2363690999.9999995,Trades - Net Profit/Loss,381,,,DrawDown,381,0.0,32.659232429819895,BuySell,381,,706.9
382,VN30F1M,382,2020-04-27 03:00:00,702.1,705.5,701.8,704.5,35807.0,,volImbalance,382,,737542.125,Value,382,2372440999.9999995,Broker,382,2372440964.9999995,2372440999.9999995,Trades - Net Profit/Loss,382,,,DrawDown,382,0.0,32.659232429819895,BuySell,382,,
383,VN30F1M,383,2020-04-27 04:00:00,704.5,705.4,694.1,697.0,32380.0,,volImbalance,383,,737542.1666666666,Value,383,2346190999.9999995,Broker,383,2346190964.9999995,2346190999.9999995,Trades - Net Profit/Loss,383,,,DrawDown,383,1.1064553344003079,32.659232429819895,BuySell,383,,
384,VN30F1M,384,2020-04-27 06:00:00,698.9,699.9,689.0,690.5,65250.0,,volImbalance,384,,737542.25,Value,384,2323440999.9999995,Broker,384,2323440964.9999995,2323440999.9999995,Trades - Net Profit/Loss,384,,,DrawDown,384,2.0653832908805745,32.659232429819895,BuySell,384,,
385,VN30F1M,385,2020-04-27 07:00:00,690.5,695.7,690.0,692.5,35008.0,,volImbalance,385,,737542.2916666666,Value,385,2330440999.9999995,Broker,385,2330440964.9999995,2330440999.9999995,Trades - Net Profit/Loss,385,,,DrawDown,385,1.7703285350404925,32.659232429819895,BuySell,385,,
386,VN30F1M,386,2020-04-28 02:00:00,689.0,693.0,686.4,688.4,48379.0,,volImbalance,386,,737543.0833333334,Value,386,2313584999.9999995,Broker,386,2313584929.9999995,2313584999.9999995,Trades - Net Profit/Loss,386,,,DrawDown,386,2.4808203871034102,32.659232429819895,BuySell,386,689.0,
387,VN30F1M,387,2020-04-28 03:00:00,688.5,690.6,684.2,689.0,52337.0,,volImbalance,387,,737543.125,Value,387,2317784999.9999995,Broker,387,2317784929.9999995,2317784999.9999995,Trades - Net Profit/Loss,387,,,DrawDown,387,2.303787533599361,32.659232429819895,BuySell,387,,
388,VN30F1M,388,2020-04-28 04:00:00,689.0,690.4,685.3,687.5,24799.0,,volImbalance,388,,737543.1666666666,Value,388,2307284999.9999995,Broker,388,2307284929.9999995,2307284999.9999995,Trades - Net Profit/Loss,388,,,DrawDown,388,2.7463696673594837,32.659232429819895,BuySell,388,,
389,VN30F1M,389,2020-04-28 06:00:00,687.9,701.4,686.3,700.0,70867.0,,volImbalance,389,,737543.25,Value,389,2394784999.9999995,Broker,389,2394784929.9999995,2394784999.9999995,Trades - Net Profit/Loss,389,,,DrawDown,389,0.0,32.659232429819895,BuySell,389,,
390,VN30F1M,390,2020-04-28 07:00:00,700.0,700.1,694.0,694.0,42130.0,,volImbalance,390,,737543.2916666666,Value,390,2352784999.9999995,Broker,390,2352784929.9999995,2352784999.9999995,Trades - Net Profit/Loss,390,,,DrawDown,390,1.7538108849019853,32.659232429819895,BuySell,390,,
391,VN30F1M,391,2020-04-29 02:00:00,696.0,701.5,692.6,700.7,44756.0,,volImbalance,391,,737544.0833333334,Value,391,2399468000.0,Broker,391,2399467930.0,2399468000.0,Trades - Net Profit/Loss,391,,,DrawDown,391,0.0,32.659232429819895,BuySell,391,,
392,VN30F1M,392,2020-04-29 03:00:00,700.7,702.5,694.8,695.5,52846.0,,volImbalance,392,,737544.125,Value,392,2363067999.9999995,Broker,392,2363067929.9999995,2363067999.9999995,Trades - Net Profit/Loss,392,,,DrawDown,392,1.5170029356507557,32.659232429819895,BuySell,392,,
393,VN30F1M,393,2020-04-29 04:00:00,695.5,698.5,695.3,697.0,22603.0,,volImbalance,393,,737544.1666666666,Value,393,2368020499.9999995,Broker,393,2368020464.9999995,2368020499.9999995,Trades - Net Profit/Loss,393,,,DrawDown,393,1.310603017002122,32.659232429819895,BuySell,393,,695.5
394,VN30F1M,394,2020-04-29 06:00:00,696.3,706.0,696.3,701.9,66127.0,,volImbalance,394,,737544.25,Value,394,2404472999.9999995,Broker,394,2404472929.9999995,2404472999.9999995,Trades - Net Profit/Loss,394,,,DrawDown,394,0.0,32.659232429819895,BuySell,394,696.3,
395,VN30F1M,395,2020-04-29 07:00:00,701.9,705.4,701.0,702.5,35613.0,,volImbalance,395,,737544.2916666666,Value,395,2406275499.9999995,Broker,395,2406275464.9999995,2406275499.9999995,Trades - Net Profit/Loss,395,,,DrawDown,395,0.0,32.659232429819895,BuySell,395,,701.9
396,VN30F1M,396,2020-05-04 02:00:00,680.0,687.4,680.0,686.4,41756.0,,volImbalance,396,,737549.0833333334,Value,396,2349382999.9999995,Broker,396,2349382964.9999995,2349382999.9999995,Trades - Net Profit/Loss,396,,,DrawDown,396,2.3643385805158226,32.659232429819895,BuySell,396,,
397,VN30F1M,397,2020-05-04 03:00:00,686.3,692.8,685.8,690.5,47788.0,,volImbalance,397,,737549.125,Value,397,2333737999.9999995,Broker,397,2333737964.9999995,2333737999.9999995,Trades - Net Profit/Loss,397,102850999.9999996,,DrawDown,397,3.0145135085321697,32.659232429819895,BuySell,397,,686.3
398,VN30F1M,398,2020-05-04 04:00:00,690.3,691.3,688.6,690.5,16132.0,,volImbalance,398,,737549.1666666666,Value,398,2332740499.999999,Broker,398,2332740429.999999,2332740499.999999,Trades - Net Profit/Loss,398,,,DrawDown,398,3.055967614680883,32.659232429819895,BuySell,398,,690.3
399,VN30F1M,399,2020-05-04 06:00:00,690.0,695.6,688.5,689.3,56494.0,,volImbalance,399,,737549.25,Value,399,2341140499.9999995,Broker,399,2341140429.9999995,2341140499.9999995,Trades - Net Profit/Loss,399,,,DrawDown,399,2.7068804050076567,32.659232429819895,BuySell,399,,
400,VN30F1M,400,2020-05-04 07:00:00,689.4,691.0,684.0,684.0,35594.0,,volImbalance,400,,737549.2916666666,Value,400,2378240499.999999,Broker,400,2378240429.999999,2378240499.999999,Trades - Net Profit/Loss,400,,,DrawDown,400,1.165078562284347,32.659232429819895,BuySell,400,,
401,VN30F1M,401,2020-05-05 02:00:00,689.0,693.4,688.2,690.8,44230.0,,volImbalance,401,,737550.0833333334,Value,401,2330423499.9999995,Broker,401,2330423429.9999995,2330423499.9999995,Trades - Net Profit/Loss,401,,,DrawDown,401,3.152257503349056,32.659232429819895,BuySell,401,,
402,VN30F1M,402,2020-05-05 03:00:00,690.8,695.2,690.6,691.4,42409.0,,volImbalance,402,,737550.125,Value,402,2326223499.9999995,Broker,402,2326223429.9999995,2326223499.9999995,Trades - Net Profit/Loss,402,,,DrawDown,402,3.326801108185659,32.659232429819895,BuySell,402,,
403,VN30F1M,403,2020-05-05 04:00:00,691.3,694.5,690.8,693.6,19524.0,,volImbalance,403,,737550.1666666666,Value,403,2310823499.999999,Broker,403,2310823429.999999,2310823499.999999,Trades - Net Profit/Loss,403,,,DrawDown,403,3.9667943259198912,32.659232429819895,BuySell,403,,
404,VN30F1M,404,2020-05-05 06:00:00,694.2,696.0,691.9,694.6,50544.0,,volImbalance,404,,737550.25,Value,404,2303823499.999999,Broker,404,2303823429.999999,2303823499.999999,Trades - Net Profit/Loss,404,,,DrawDown,404,4.257700333980897,32.659232429819895,BuySell,404,,
405,VN30F1M,405,2020-05-05 07:00:00,694.6,697.1,693.5,695.3,32087.0,,volImbalance,405,,737550.2916666666,Value,405,2298923499.9999995,Broker,405,2298923429.9999995,2298923499.9999995,Trades - Net Profit/Loss,405,,,DrawDown,405,4.461334539623581,32.659232429819895,BuySell,405,,
406,VN30F1M,406,2020-05-06 02:00:00,696.0,698.4,695.4,696.5,31593.0,,volImbalance,406,,737551.0833333334,Value,406,2290306499.999999,Broker,406,2290306429.999999,2290306499.999999,Trades - Net Profit/Loss,406,,,DrawDown,406,4.8194398355466985,32.659232429819895,BuySell,406,,
407,VN30F1M,407,2020-05-06 03:00:00,696.6,698.7,696.4,697.9,27279.0,,volImbalance,407,,737551.125,Value,407,2280506499.999999,Broker,407,2280506429.999999,2280506499.999999,Trades - Net Profit/Loss,407,,,DrawDown,407,5.226708246832106,32.659232429819895,BuySell,407,,
408,VN30F1M,408,2020-05-06 04:00:00,697.9,704.0,697.9,703.0,28520.0,,volImbalance,408,,737551.1666666666,Value,408,2315016499.999999,Broker,408,2315016429.999999,2315016499.999999,Trades - Net Profit/Loss,408,,-68824000.00000016,DrawDown,408,3.792541627091349,32.659232429819895,BuySell,408,697.9,
409,VN30F1M,409,2020-05-06 06:00:00,705.0,709.7,704.7,709.1,54490.0,,volImbalance,409,,737551.25,Value,409,2343068999.999999,Broker,409,2343068964.999999,2343068999.999999,Trades - Net Profit/Loss,409,,,DrawDown,409,2.626735799786869,32.659232429819895,BuySell,409,,705.0
410,VN30F1M,410,2020-05-06 07:00:00,709.1,718.0,708.9,718.0,35750.0,,volImbalance,410,,737551.2916666666,Value,410,2374218999.999999,Broker,410,2374218964.999999,2374218999.999999,Trades - Net Profit/Loss,410,,,DrawDown,410,1.3322040639153947,32.659232429819895,BuySell,410,,
411,VN30F1M,411,2020-05-07 02:00:00,718.0,721.7,717.5,719.2,38131.0,,volImbalance,411,,737552.0833333334,Value,411,2378310499.999999,Broker,411,2378310464.999999,2378310499.999999,Trades - Net Profit/Loss,411,,,DrawDown,411,1.162169502203737,32.659232429819895,BuySell,411,,
412,VN30F1M,412,2020-05-07 03:00:00,719.2,727.8,719.2,725.7,50535.0,,volImbalance,412,,737552.125,Value,412,2401060499.999999,Broker,412,2401060464.999999,2401060499.999999,Trades - Net Profit/Loss,412,,,DrawDown,412,0.21672497600546894,32.659232429819895,BuySell,412,,
413,VN30F1M,413,2020-05-07 04:00:00,725.7,729.0,724.1,729.0,23547.0,,volImbalance,413,,737552.1666666666,Value,413,2412610499.999999,Broker,413,2412610464.999999,2412610499.999999,Trades - Net Profit/Loss,413,,,DrawDown,413,0.0,32.659232429819895,BuySell,413,,
414,VN30F1M,414,2020-05-07 06:00:00,729.5,732.9,727.4,730.6,47348.0,,volImbalance,414,,737552.25,Value,414,2418210499.999999,Broker,414,2418210464.999999,2418210499.999999,Trades - Net Profit/Loss,414,,,DrawDown,414,0.0,32.659232429819895,BuySell,414,,
415,VN30F1M,415,2020-05-07 07:00:00,730.7,746.3,730.6,742.0,50842.0,,volImbalance,415,,737552.2916666666,Value,415,2458110499.999999,Broker,415,2458110464.999999,2458110499.999999,Trades - Net Profit/Loss,415,,,DrawDown,415,0.0,32.659232429819895,BuySell,415,,
416,VN30F1M,416,2020-05-08 02:00:00,748.3,757.7,745.8,757.7,49548.0,,volImbalance,416,,737553.0833333334,Value,416,2512951999.999999,Broker,416,2512951964.999999,2512951999.999999,Trades - Net Profit/Loss,416,,,DrawDown,416,0.0,32.659232429819895,BuySell,416,,
417,VN30F1M,417,2020-05-08 03:00:00,757.4,759.4,753.2,757.5,48235.0,,volImbalance,417,,737553.125,Value,417,2512251999.999999,Broker,417,2512251964.999999,2512251999.999999,Trades - Net Profit/Loss,417,,,DrawDown,417,0.027855685265775084,32.659232429819895,BuySell,417,,
418,VN30F1M,418,2020-05-08 04:00:00,757.6,774.4,757.6,773.0,43063.0,,volImbalance,418,,737553.1666666666,Value,418,2566501999.999999,Broker,418,2566501964.999999,2566501999.999999,Trades - Net Profit/Loss,418,,,DrawDown,418,0.0,32.659232429819895,BuySell,418,,
419,VN30F1M,419,2020-05-08 06:00:00,774.8,792.4,755.0,756.0,85805.0,,volImbalance,419,,737553.25,Value,419,2507001999.999999,Broker,419,2507001964.999999,2507001999.999999,Trades - Net Profit/Loss,419,,,DrawDown,419,2.3183305526354556,32.659232429819895,BuySell,419,,
420,VN30F1M,420,2020-05-08 07:00:00,756.3,759.9,730.0,744.0,47554.0,,volImbalance,420,,737553.2916666666,Value,420,2465001999.999999,Broker,420,2465001964.999999,2465001999.999999,Trades - Net Profit/Loss,420,,,DrawDown,420,3.954799178025189,32.659232429819895,BuySell,420,,
421,VN30F1M,421,2020-05-11 02:00:00,758.3,774.6,754.0,759.0,67429.0,,volImbalance,421,,737556.0833333334,Value,421,2517176499.999999,Broker,421,2517176464.999999,2517176499.999999,Trades - Net Profit/Loss,421,,,DrawDown,421,1.9218960281347928,32.659232429819895,BuySell,421,,
422,VN30F1M,422,2020-05-11 03:00:00,758.8,766.4,757.0,764.7,52175.0,,volImbalance,422,,737556.125,Value,422,2537126499.999999,Broker,422,2537126464.999999,2537126499.999999,Trades - Net Profit/Loss,422,,,DrawDown,422,1.1445734310746694,32.659232429819895,BuySell,422,,
423,VN30F1M,423,2020-05-11 04:00:00,764.8,769.9,762.3,765.0,25529.0,,volImbalance,423,,737556.1666666666,Value,423,2538176499.999999,Broker,423,2538176464.999999,2538176499.999999,Trades - Net Profit/Loss,423,,,DrawDown,423,1.103661715439926,32.659232429819895,BuySell,423,,
424,VN30F1M,424,2020-05-11 06:00:00,762.0,767.9,748.5,757.2,63987.0,,volImbalance,424,,737556.25,Value,424,2510876499.999999,Broker,424,2510876464.999999,2510876499.999999,Trades - Net Profit/Loss,424,,,DrawDown,424,2.167366321943253,32.659232429819895,BuySell,424,,
425,VN30F1M,425,2020-05-11 07:00:00,757.1,764.9,755.1,762.2,30719.0,,volImbalance,425,,737556.2916666666,Value,425,2528376499.999999,Broker,425,2528376464.999999,2528376499.999999,Trades - Net Profit/Loss,425,,,DrawDown,425,1.4855043946975306,32.659232429819895,BuySell,425,,
426,VN30F1M,426,2020-05-12 02:00:00,759.0,762.0,750.0,759.1,56522.0,,volImbalance,426,,737557.0833333334,Value,426,2517417999.999999,Broker,426,2517417964.999999,2517417999.999999,Trades - Net Profit/Loss,426,,,DrawDown,426,1.9124863335388018,32.659232429819895,BuySell,426,,
427,VN30F1M,427,2020-05-12 03:00:00,759.1,764.4,754.6,757.9,60061.0,,volImbalance,427,,737557.125,Value,427,2513217999.999999,Broker,427,2513217964.999999,2513217999.999999,Trades - Net Profit/Loss,427,,,DrawDown,427,2.076133196077775,32.659232429819895,BuySell,427,,
428,VN30F1M,428,2020-05-12 04:00:00,758.0,759.5,751.2,752.8,31332.0,,volImbalance,428,,737557.1666666666,Value,428,2495367999.999999,Broker,428,2495367964.999999,2495367999.999999,Trades - Net Profit/Loss,428,,,DrawDown,428,2.771632361868412,32.659232429819895,BuySell,428,,
429,VN30F1M,429,2020-05-12 06:00:00,754.9,765.9,753.0,765.5,73698.0,,volImbalance,429,,737557.25,Value,429,2576620499.999999,Broker,429,2576620429.999999,2576620499.999999,Trades - Net Profit/Loss,429,,,DrawDown,429,0.0,32.659232429819895,BuySell,429,754.9,
430,VN30F1M,430,2020-05-12 07:00:00,765.1,765.5,756.0,759.1,38752.0,,volImbalance,430,,737557.2916666666,Value,430,2531820499.999999,Broker,430,2531820429.999999,2531820499.999999,Trades - Net Profit/Loss,430,,,DrawDown,430,1.7387116185716918,32.659232429819895,BuySell,430,,
431,VN30F1M,431,2020-05-13 02:00:00,754.9,758.8,748.3,756.2,61161.0,,volImbalance,431,,737558.0833333334,Value,431,2511303499.999999,Broker,431,2511303429.999999,2511303499.999999,Trades - Net Profit/Loss,431,,,DrawDown,431,2.534987205139446,32.659232429819895,BuySell,431,,
432,VN30F1M,432,2020-05-13 03:00:00,756.0,769.5,754.2,767.2,63783.0,,volImbalance,432,,737558.125,Value,432,2430313499.999998,Broker,432,2430313429.999998,2430313499.999998,Trades - Net Profit/Loss,432,229397000.00000027,,DrawDown,432,5.67825180308862,32.659232429819895,BuySell,432,,756.0
433,VN30F1M,433,2020-05-13 04:00:00,767.0,775.4,765.7,774.3,32032.0,,volImbalance,433,,737558.1666666666,Value,433,2481623499.999998,Broker,433,2481623429.999998,2481623499.999998,Trades - Net Profit/Loss,433,,-78190000.0,DrawDown,433,3.686883652443229,32.659232429819895,BuySell,433,767.0,
434,VN30F1M,434,2020-05-13 06:00:00,774.0,780.3,762.6,771.9,77936.0,,volImbalance,434,,737558.25,Value,434,2471875999.999998,Broker,434,2471875964.999998,2471875999.999998,Trades - Net Profit/Loss,434,,,DrawDown,434,4.065189266327772,32.659232429819895,BuySell,434,,774.0
435,VN30F1M,435,2020-05-13 07:00:00,772.3,774.0,765.0,770.3,37910.0,,volImbalance,435,,737558.2916666666,Value,435,2466275999.999998,Broker,435,2466275964.999998,2466275999.999998,Trades - Net Profit/Loss,435,,,DrawDown,435,4.282528218649234,32.659232429819895,BuySell,435,,
436,VN30F1M,436,2020-05-14 02:00:00,762.1,769.7,760.0,768.1,47129.0,,volImbalance,436,,737559.0833333334,Value,436,2458467499.999998,Broker,436,2458467464.999998,2458467499.999998,Trades - Net Profit/Loss,436,,,DrawDown,436,4.5855802202924725,32.659232429819895,BuySell,436,,
437,VN30F1M,437,2020-05-14 03:00:00,768.1,773.0,765.6,767.0,52290.0,,volImbalance,437,,737559.125,Value,437,2450469999.999998,Broker,437,2450469929.999998,2450469999.999998,Trades - Net Profit/Loss,437,,,DrawDown,437,4.895967411576559,32.659232429819895,BuySell,437,768.1,
438,VN30F1M,438,2020-05-14 04:00:00,767.1,772.5,767.1,769.1,25044.0,,volImbalance,438,,737559.1666666666,Value,438,2457872499.999998,Broker,438,2457872464.999998,2457872499.999998,Trades - Net Profit/Loss,438,,,DrawDown,438,4.608672483976627,32.659232429819895,BuySell,438,,767.1
439,VN30F1M,439,2020-05-14 06:00:00,767.0,773.4,764.1,767.8,65438.0,,volImbalance,439,,737559.25,Value,439,2453322499.999998,Broker,439,2453322464.999998,2453322499.999998,Trades - Net Profit/Loss,439,,,DrawDown,439,4.785260382737815,32.659232429819895,BuySell,439,,
440,VN30F1M,440,2020-05-14 07:00:00,767.8,770.6,766.0,768.0,29187.0,,volImbalance,440,,737559.2916666666,Value,440,2454424999.9999986,Broker,440,2454424929.9999986,2454424999.9999986,Trades - Net Profit/Loss,440,,,DrawDown,440,4.742471776499508,32.659232429819895,BuySell,440,767.8,
441,VN30F1M,441,2020-05-15 02:00:00,773.0,777.0,771.9,776.1,43916.0,,volImbalance,441,,737560.0833333334,Value,441,2510907999.9999986,Broker,441,2510907929.9999986,2510907999.9999986,Trades - Net Profit/Loss,441,,,DrawDown,441,2.550336768647168,32.659232429819895,BuySell,441,,
442,VN30F1M,442,2020-05-15 03:00:00,776.1,776.2,768.0,768.2,39499.0,,volImbalance,442,,737560.125,Value,442,2482960499.9999986,Broker,442,2482960464.9999986,2482960499.9999986,Trades - Net Profit/Loss,442,,,DrawDown,442,3.6349939775764617,32.659232429819895,BuySell,442,,776.1
443,VN30F1M,443,2020-05-15 04:00:00,768.3,772.4,768.3,771.0,18028.0,,volImbalance,443,,737560.1666666666,Value,443,2492760499.9999986,Broker,443,2492760464.9999986,2492760499.9999986,Trades - Net Profit/Loss,443,,,DrawDown,443,3.254650811013904,32.659232429819895,BuySell,443,,
444,VN30F1M,444,2020-05-15 06:00:00,771.1,772.5,763.3,766.5,45720.0,,volImbalance,444,,737560.25,Value,444,2460612999.9999986,Broker,444,2460612929.9999986,2460612999.9999986,Trades - Net Profit/Loss,444,,,DrawDown,444,4.502312234184294,32.659232429819895,BuySell,444,771.1,
445,VN30F1M,445,2020-05-15 07:00:00,766.0,769.5,763.1,766.7,36691.0,,volImbalance,445,,737560.2916666666,Value,445,2462012999.999999,Broker,445,2462012929.999999,2462012999.999999,Trades - Net Profit/Loss,445,,,DrawDown,445,4.44797749610391,32.659232429819895,BuySell,445,,
446,VN30F1M,446,2020-05-18 02:00:00,769.5,772.5,767.1,771.7,33280.0,,volImbalance,446,,737563.0833333334,Value,446,2496361999.999999,Broker,446,2496361929.999999,2496361999.999999,Trades - Net Profit/Loss,446,,,DrawDown,446,3.1148746973021457,32.659232429819895,BuySell,446,,
